,Target variable,Score
6131,0,1.0961862e-07
6132,0,5.708756e-07
6133,0,6.034187e-07
6134,0,9.4398234e-07
6135,0,2.3515034e-07
6136,0,3.227302e-06
6137,0,6.632235e-06
6138,0,6.95501e-07
6139,0,1.9945358e-06
6140,0,4.9624683e-05
6141,0,7.313409e-08
6142,0,5.131508e-07
6143,0,1.6805053e-06
6144,0,0.00072950573
6145,0,7.318118e-07
6146,0,2.6091546e-05
6147,0,2.5308268e-06
6148,0,3.733373e-07
6149,0,3.1572717e-06
6150,0,1.4269885e-06
6151,0,0.0059280563
6152,0,2.039972e-06
6153,0,2.0750294e-06
6154,0,2.096916e-06
6155,0,1.6153127e-06
6156,0,1.859791e-06
6157,0,1.0198299e-06
6158,0,1.8188837e-05
6159,0,0.00012335987
6160,0,7.7842435e-07
6161,0,2.8083402e-06
6162,0,2.5869997e-05
6163,0,4.400859e-08
6164,0,7.497525e-06
6165,0,1.7480855e-06
6166,0,5.8323158e-06
6167,0,7.916244e-06
6168,0,6.1386416e-08
6169,0,1.5456006e-07
6170,0,2.6229114e-07
6171,0,1.0429408e-06
6172,0,2.44076e-06
6173,0,2.810237e-06
6174,0,2.6667863e-06
6175,0,1.4859248e-06
6176,0,5.881922e-06
6177,0,7.7507826e-07
6178,0,3.784827e-07
6179,0,5.68385e-06
6180,0,2.2647541e-06
6181,0,1.0860305e-07
6182,0,1.2613408e-06
6183,0,9.0091834e-07
6184,0,0.055643413
6185,0,5.953169e-07
6186,0,2.8180036e-06
6187,0,0.00010566941
6188,0,2.4356416e-07
6189,0,2.6390196e-06
6190,0,2.224944e-06
6191,0,4.1630517e-07
6192,0,0.00015435925
6193,0,1.5247836e-05
6194,0,3.3357338e-07
6195,0,7.5026435e-07
6196,0,2.1721022e-05
6197,0,6.7703546e-08
6198,0,2.7617466e-06
6199,0,5.0263463e-07
6200,0,8.218419e-06
6201,0,3.781086e-06
6202,0,1.1124536e-05
6203,0,4.1302555e-06
6204,0,4.9194255e-06
6205,0,0.00033644674
6206,0,3.037338e-05
6207,0,6.2667095e-05
6208,0,2.8619766e-06
6209,0,1.8011737e-05
6210,0,6.5428453e-06
6211,0,1.5601772e-05
6212,0,5.229256e-07
6213,0,5.031837e-06
6214,0,7.724729e-06
6215,0,0.0005771478
6216,0,6.239562e-06
6217,0,1.2688773e-05
6218,0,1.8785347e-06
6219,0,3.4654277e-05
6220,0,1.1636692e-05
6221,0,8.64331e-08
6222,0,1.7421424e-06
6223,0,2.0153147e-05
6224,0,9.958237e-07
6225,0,4.0505274e-06
6226,0,4.6107596e-07
6227,0,4.3994746e-08
6228,0,1.6576244e-06
6229,0,1.0083736e-05
6230,0,6.832428e-07
6231,0,3.6163325e-07
6232,0,2.6536638e-05
6233,0,1.6514359e-06
6234,0,3.9337962e-07
6235,0,5.5964083e-06
6236,0,1.057215e-06
6237,0,1.1512216e-05
6238,0,2.588626e-05
6239,0,2.6932265e-05
6240,0,3.584482e-05
6241,0,6.7970274e-07
6242,0,4.1082094e-06
6243,0,1.5845139e-06
6244,0,4.3393215e-05
6245,0,2.626764e-06
6246,0,3.38358e-06
6247,0,2.7945069e-05
6248,0,4.7429683e-05
6249,0,5.0513427e-05
6250,0,9.1465125e-05
6251,0,1.0859267e-05
6252,0,4.145242e-06
6253,0,4.441251e-07
6254,0,3.3609155e-07
6255,0,8.268038e-06
6256,0,8.364398e-06
6257,0,1.0966627e-05
6258,0,3.9592803e-07
6259,0,0.008173038
6260,0,1.9123054e-06
6261,0,3.57261e-06
6262,0,1.0385469e-06
6263,0,4.000074e-05
6264,0,1.1906349e-06
6265,0,2.5644572e-06
6266,0,1.03201515e-07
6267,0,2.2367377e-07
6268,0,0.0005507486
6269,0,3.2932621e-06
6270,0,1.0961124e-06
6271,0,8.20714e-06
6272,0,1.2902019e-05
6273,0,4.0698646e-06
6274,0,0.00019432021
6275,0,1.00932844e-07
6276,0,8.678899e-07
6277,0,2.5445599e-05
6278,0,6.0584966e-06
6279,0,6.3796565e-06
6280,0,2.637334e-06
6281,0,3.859093e-06
6282,0,4.3812026e-08
6283,0,1.4129191e-05
6284,0,1.7601589e-07
6285,0,4.067855e-08
6286,0,1.5587035e-05
6287,0,1.25319675e-05
6288,0,1.9348101e-06
6289,0,6.859234e-05
6290,0,1.2441441e-07
6291,0,1.7505731e-06
6292,0,0.00011520726
6293,0,4.858321e-06
6294,0,9.849198e-07
6295,0,2.6617781e-06
6296,0,2.4858987e-06
6297,0,1.7825787e-06
6298,0,1.5600968e-05
6299,0,3.0053984e-06
6300,0,1.9174989e-08
6301,0,9.080985e-06
6302,0,1.219048e-08
6303,0,5.8606674e-06
6304,0,1.453613e-05
6305,0,7.80834e-05
6306,0,7.0013075e-06
6307,0,1.1164764e-06
6308,0,1.962651e-05
6309,0,6.663674e-08
6310,0,2.954705e-07
6311,0,1.4961187e-06
6312,0,3.2449182e-06
6313,0,0.00071617466
6314,0,2.4945098e-06
6315,0,8.9143e-07
6316,0,5.140054e-08
6317,0,9.9037464e-08
6318,0,2.9017308e-06
6319,0,1.0280216e-06
6320,0,6.506765e-07
6321,0,1.8365469e-06
6322,0,1.8123781e-07
6323,0,0.00010520069
6324,0,4.935662e-08
6325,0,4.813288e-08
6326,0,1.236863e-06
6327,0,4.112167e-05
6328,0,2.1132614e-06
6329,0,0.0001398462
6330,0,4.6452346e-06
6331,0,1.8859459e-05
6332,0,6.7312826e-06
6333,0,1.358727e-05
6334,0,0.00033166638
6335,0,1.4855734e-06
6336,0,3.925836e-07
6337,0,6.5772076e-07
6338,0,1.632425e-06
6339,0,8.8076e-08
6340,0,0.00024963182
6341,0,2.3142147e-05
6342,0,8.512863e-08
6343,0,3.0363515e-07
6344,0,4.0430136e-06
6345,0,6.595358e-05
6346,0,2.3868475e-05
6347,0,2.263154e-06
6348,0,0.00010749287
6349,0,2.3020224e-05
6350,0,1.8872207e-07
6351,0,1.6788746e-06
6352,0,4.967654e-06
6353,0,5.9256865e-07
6354,0,2.620134e-06
6355,0,1.024555e-06
6356,0,1.4553218e-05
6357,0,7.852213e-06
6358,0,0.0013842507
6359,0,1.2009085e-06
6360,0,1.1867775e-05
6361,0,7.147352e-05
6362,0,1.4435423e-06
6363,0,1.0494985e-05
6364,0,8.914232e-07
6365,0,2.039972e-06
6366,0,2.6445974e-07
6367,0,5.1345967e-07
6368,0,1.0597805e-05
6369,0,6.984226e-05
6370,0,1.0607764e-05
6371,0,7.751199e-06
6372,0,2.3429786e-05
6373,0,3.9629444e-07
6374,0,7.1519486e-07
6375,0,1.050832e-06
6376,0,1.631944e-06
6377,0,7.5718813e-06
6378,0,3.7948166e-06
6379,0,1.6403199e-07
6380,0,4.6302535e-05
6381,0,0.00057913654
6382,0,2.733888e-06
6383,0,1.1683088e-06
6384,0,9.405062e-06
6385,0,2.2380723e-06
6386,0,2.8849681e-06
6387,0,1.9918175e-06
6388,0,1.0903413e-07
6389,0,1.9000014e-05
6390,0,0.0011833536
6391,0,1.4886687e-05
6392,0,8.111563e-06
6393,0,1.6015236e-05
6394,0,9.339413e-06
6395,0,2.176056e-06
6396,0,4.110988e-06
6397,0,1.9926972e-06
6398,0,5.515236e-07
6399,0,3.3236938e-06
6400,0,2.0316496e-07
6401,0,4.3513675e-05
6402,0,2.1106855e-06
6403,0,2.4374209e-05
6404,0,2.6755671e-07
6405,0,1.5027953e-06
6406,0,5.655011e-05
6407,0,2.4808683e-06
6408,0,3.9045404e-05
6409,0,3.6506551e-06
6410,0,5.5889344e-05
6411,0,7.2808405e-08
6412,0,5.3560775e-08
6413,0,2.674522e-05
6414,0,8.330957e-07
6415,0,6.781352e-07
6416,0,2.2028757e-05
6417,0,5.498383e-07
6418,0,5.828518e-07
6419,0,1.6078959e-05
6420,0,7.1181233e-07
6421,0,1.5477704e-06
6422,0,2.9766916e-08
6423,0,7.1987975e-05
6424,0,3.4507121e-07
6425,0,6.41797e-07
6426,0,6.324684e-07
6427,0,5.673733e-06
6428,0,3.211016e-08
6429,0,6.52669e-07
6430,0,2.552741e-05
6431,0,2.1060366e-06
6432,0,9.356887e-06
6433,0,4.7047847e-06
6434,0,4.066827e-06
6435,0,4.4646813e-06
6436,0,2.5463453e-06
6437,0,1.052631e-05
6438,0,4.470308e-08
6439,0,1.5069932e-06
6440,0,2.804037e-07
6441,0,1.7432908e-06
6442,0,1.0875766e-05
6443,0,1.0725202e-05
6444,0,9.699395e-07
6445,0,7.982791e-06
6446,0,5.925409e-06
6447,0,0.00016276138
6448,0,8.054674e-06
6449,0,1.2814001e-05
6450,0,3.7371808e-06
6451,0,6.459913e-06
6452,0,1.2623155e-06
6453,0,3.950266e-08
6454,0,2.7244428e-06
6455,0,3.080117e-07
6456,0,3.6421636e-05
6457,0,6.927037e-05
6458,0,2.5916145e-06
6459,0,5.5401234e-08
6460,0,0.026536055
6461,0,1.8588358e-07
6462,0,6.07413e-08
6463,0,5.1300793e-07
6464,0,5.1233596e-06
6465,0,2.557239e-05
6466,0,8.707983e-07
6467,0,1.2239287e-06
6468,0,1.457443e-06
6469,0,3.311172e-06
6470,0,7.058131e-07
6471,0,4.2830707e-06
6472,0,1.4035996e-06
6473,0,4.0430136e-06
6474,0,8.401949e-06
6475,0,4.163185e-06
6476,0,2.8120412e-06
6477,0,6.8447804e-08
6478,0,3.584021e-07
6479,0,8.051256e-06
6480,0,3.1852073e-06
6481,0,4.2028892e-05
6482,0,3.6988868e-07
6483,0,9.081678e-06
6484,0,8.487533e-06
6485,0,0.0017801115
6486,0,2.3816337e-06
6487,0,3.418705e-05
6488,0,1.3975264e-06
6489,0,3.443563e-06
6490,0,1.4654076e-05
6491,0,5.0431895e-06
6492,0,1.7890848e-07
6493,0,3.582002e-06
6494,0,4.7015325e-07
6495,0,5.0284467e-07
6496,0,8.250298e-05
6497,0,0.0001926442
6498,0,7.308137e-07
6499,0,4.4187727e-06
6500,0,2.5967977e-06
6501,0,1.2414931e-06
6502,0,3.1097845e-06
6503,0,2.2605227e-06
6504,0,4.6232206e-05
6505,0,5.7739403e-06
6506,0,8.151578e-06
6507,0,2.5647552e-07
6508,0,7.321001e-05
6509,0,1.1146359e-06
6510,0,2.9736723e-06
6511,0,1.7448313e-07
6512,0,4.9787485e-07
6513,0,2.0487355e-06
6514,0,0.00013183313
6515,0,1.289713e-06
6516,0,3.3134272e-06
6517,0,5.302153e-06
6518,0,1.2367507e-05
6519,0,1.2234024e-05
6520,0,7.209889e-06
6521,0,7.8626135e-06
6522,0,3.78008e-07
6523,0,9.436475e-07
6524,0,1.9228737e-06
6525,0,6.7940537e-06
6526,0,3.9266146e-07
6527,0,9.4902356e-07
6528,0,1.0772941e-05
6529,0,3.98656e-07
6530,0,3.54213e-08
6531,0,0.00028143774
6532,0,2.5718684e-06
6533,0,3.559428e-07
6534,0,1.0712583e-06
6535,0,8.5898125e-07
6536,0,0.001624527
6537,0,4.323785e-07
6538,0,1.5680788e-06
6539,0,2.7327674e-06
6540,0,3.604882e-05
6541,0,7.2513893e-07
6542,0,3.52137e-06
6543,0,1.0612723e-05
6544,0,4.4268864e-07
6545,0,2.842473e-05
6546,0,2.5817027e-07
6547,0,2.7425911e-05
6548,0,2.5380558e-07
6549,0,1.7648294e-05
6550,0,4.8546394e-07
6551,0,2.0474015e-06
6552,0,0.00013022924
6553,0,1.5857015e-08
6554,0,1.0660003e-07
6555,0,1.170484e-07
6556,0,3.1642096e-05
6557,0,3.7284417e-06
6558,0,2.316257e-05
6559,0,1.6305174e-06
6560,0,5.6477654e-07
6561,0,4.8247082e-05
6562,0,3.077165e-06
6563,0,5.9136505e-07
6564,0,4.199011e-05
6565,0,1.7854714e-07
6566,0,6.255848e-07
6567,0,4.2718582e-08
6568,0,3.2421187e-06
6569,0,1.4424083e-06
6570,0,9.747563e-08
6571,0,1.8643353e-06
6572,0,1.0519182e-07
6573,0,3.4440556e-05
6574,0,3.816058e-06
6575,0,1.033765e-05
6576,0,2.7201643e-06
6577,0,9.878519e-07
6578,0,7.595898e-07
6579,0,1.437203e-06
6580,0,2.9994233e-05
6581,0,2.5933575e-06
6582,0,4.6243713e-05
6583,0,5.4253874e-08
6584,0,1.03319294e-07
6585,0,4.842797e-07
6586,0,1.1377464e-07
6587,0,7.35945e-05
6588,0,8.2626e-06
6589,0,1.03723075e-07
6590,0,1.803556e-05
6591,0,3.2312596e-06
6592,0,4.2744405e-06
6593,0,1.1251601e-06
6594,0,2.8085811e-05
6595,0,1.1282805e-06
6596,0,2.175473e-06
6597,0,1.2225032e-06
6598,0,6.9729613e-06
6599,0,1.2168405e-07
6600,0,7.1508026e-07
6601,0,4.959986e-07
6602,0,1.6273095e-06
6603,0,1.5785125e-07
6604,0,3.3549055e-05
6605,0,3.7928412e-06
6606,0,6.3037805e-06
6607,0,3.2658823e-05
6608,0,2.470932e-07
6609,0,2.5227303e-06
6610,0,1.988041e-06
6611,0,7.1126955e-08
6612,0,1.1350027e-05
6613,0,1.2392882e-06
6614,0,3.3348482e-05
6615,0,7.0701553e-06
6616,0,1.5578134e-06
6617,0,0.0006335977
6618,0,5.076955e-07
6619,0,2.2562443e-07
6620,0,6.4222345e-06
6621,0,1.5125803e-05
6622,0,4.7148728e-07
6623,0,2.3330488e-06
6624,0,8.024205e-06
6625,0,0.00038022242
6626,0,1.3706813e-06
6627,0,1.32998675e-05
6628,0,1.0962327e-06
6629,0,5.0153623e-05
6630,0,3.1400687e-06
6631,0,1.5194212e-06
6632,0,1.7244178e-06
6633,0,0.0005493917
6634,0,1.7678568e-06
6635,0,6.7703546e-08
6636,0,1.1574639e-06
6637,0,8.925708e-06
6638,0,1.34864085e-05
6639,0,3.1577354e-06
6640,0,3.9201208e-05
6641,0,5.2712726e-06
6642,0,1.2785596e-05
6643,0,7.796904e-06
6644,0,6.5529925e-06
6645,0,1.0120836e-05
6646,0,3.9983595e-07
6647,0,1.3029216e-05
6648,0,1.3299399e-05
6649,0,6.06654e-07
6650,0,0.00022732583
6651,0,2.7416766e-06
6652,0,8.369212e-07
6653,0,3.405245e-07
6654,0,4.809989e-05
6655,0,3.838117e-06
6656,0,7.653451e-07
6657,0,1.900575e-06
6658,0,2.453956e-06
6659,0,2.5208973e-07
6660,0,3.7116895e-06
6661,0,1.4761657e-05
6662,0,2.9913099e-06
6663,0,1.004426e-05
6664,0,1.8694242e-07
6665,0,0.00085610454
6666,0,5.5005567e-06
6667,0,2.6270394e-07
6668,0,2.0661e-06
6669,0,7.4717406e-07
6670,0,1.5266402e-05
6671,0,2.5522397e-05
6672,0,4.7663437e-07
6673,0,6.6945504e-05
6674,0,0.025959212
6675,0,1.2793872e-06
6676,0,2.0108915e-05
6677,0,0.00072377693
6678,0,2.7620522e-06
6679,0,3.0141616e-06
6680,0,6.242344e-08
6681,0,4.80815e-05
6682,0,5.4533397e-05
6683,0,0.00016044558
6684,0,4.680699e-06
6685,0,2.4870287e-08
6686,0,9.796653e-07
6687,0,1.0991886e-07
6688,0,1.8875302e-07
6689,0,5.3814856e-06
6690,0,1.2264e-06
6691,0,2.6353553e-06
6692,0,1.599708e-07
6693,0,1.6074451e-05
6694,0,3.991459e-06
6695,0,7.8502435e-06
6696,0,4.0004325e-05
6697,0,2.4250498e-06
6698,0,3.69294e-05
6699,0,5.419038e-07
6700,0,6.14645e-07
6701,0,6.458278e-07
6702,0,0.00031138348
6703,0,5.908853e-07
6704,0,0.00013104691
6705,0,1.3389462e-06
6706,0,3.7846352e-05
6707,0,3.5083744e-06
6708,0,3.7853246e-05
6709,0,2.9094424e-06
6710,0,2.7895595e-07
6711,0,7.5952465e-07
6712,0,4.1494823e-06
6713,0,2.537129e-07
6714,0,3.4574757e-06
6715,0,4.0259008e-07
6716,0,4.2498996e-05
6717,0,3.8399958e-07
6718,0,1.9259846e-06
6719,0,4.2199167e-07
6720,0,5.789732e-07
6721,0,1.5534756e-06
6722,0,1.6261836e-05
6723,0,1.2352019e-05
6724,0,1.7477955e-06
6725,0,4.2801045e-07
6726,0,1.1319611e-06
6727,0,1.2268339e-06
6728,0,0.00022805027
6729,0,2.3191305e-07
6730,0,1.0755336e-07
6731,0,3.9953625e-06
6732,0,5.4696466e-05
6733,0,3.9513247e-07
6734,0,1.2877789e-05
6735,0,1.5704625e-05
6736,0,3.6885024e-07
6737,0,6.4168256e-07
6738,0,6.1718583e-06
6739,0,7.2582643e-06
6740,0,8.996545e-07
6741,0,1.0781797e-06
6742,0,1.77772e-06
6743,0,3.4508776e-05
6744,0,1.5123866e-06
6745,0,3.5731548e-05
6746,0,2.4921673e-07
6747,0,5.55151e-07
6748,0,2.1890373e-05
6749,0,2.4036071e-06
6750,0,7.919898e-07
6751,0,9.141567e-07
6752,0,3.4583687e-07
6753,0,5.057349e-06
6754,0,4.8623866e-07
6755,0,9.770159e-08
6756,0,1.4155823e-07
6757,0,7.788097e-07
6758,0,3.4481207e-05
6759,0,2.0518311e-05
6760,0,6.59923e-08
6761,0,2.2630511e-05
6762,0,1.2396684e-07
6763,0,4.974947e-07
6764,0,6.5577603e-07
6765,0,4.1634958e-05
6766,0,3.1637824e-06
6767,0,2.9380746e-05
6768,0,5.3423114e-06
6769,0,4.3731857e-06
6770,0,1.2179713e-07
6771,0,0.0002095114
6772,0,5.827217e-06
6773,0,0.006577213
6774,0,0.6479293
6775,0,1.2196617e-06
6776,0,1.1901815e-07
6777,0,1.5765763e-06
6778,0,3.1823848e-07
6779,0,2.0785181e-07
6780,0,2.5180937e-06
6781,0,7.499561e-08
6782,0,4.6753053e-06
6783,0,1.4849912e-06
6784,0,3.3962042e-06
6785,0,1.0794549e-07
6786,0,3.5284768e-06
6787,0,9.790176e-05
6788,0,2.4856733e-06
6789,0,4.6837354e-06
6790,0,1.1314967e-05
6791,0,8.241083e-05
6792,0,1.7979414e-07
6793,0,2.3041416e-07
6794,0,0.00022865881
6795,0,2.7294016e-05
6796,0,8.387814e-07
6797,0,2.1582314e-07
6798,0,0.00016747811
6799,0,2.1619526e-06
6800,0,3.4779498e-06
6801,0,1.1022627e-05
6802,0,4.6773207e-06
6803,0,1.1935498e-06
6804,0,1.5295648e-06
6805,0,1.9313331e-06
6806,0,4.7744805e-05
6807,0,1.3727111e-05
6808,0,6.7373385e-08
6809,0,8.0280944e-07
6810,0,1.5138428e-05
6811,0,6.012249e-06
6812,0,0.00024153729
6813,0,9.680026e-07
6814,0,2.140621e-07
6815,0,3.0470112e-06
6816,0,8.555452e-07
6817,0,6.6356897e-06
6818,0,2.845984e-07
6819,0,3.37726e-05
6820,0,3.6691083e-06
6821,0,9.175673e-06
6822,0,2.3283936e-05
6823,0,2.8218494e-06
6824,0,3.644874e-05
6825,0,1.6930446e-07
6826,0,2.593224e-06
6827,0,1.5788402e-05
6828,0,1.2081882e-05
6829,0,1.7042048e-05
6830,0,4.3949058e-05
6831,0,1.6465907e-07
6832,0,3.5477806e-05
6833,0,1.7230222e-07
6834,0,1.6824006e-06
6835,0,3.4023236e-07
6836,0,2.0155623e-07
6837,0,1.1251622e-06
6838,0,5.993752e-06
6839,0,7.2256107e-06
6840,0,1.0052712e-06
6841,0,4.2664593e-05
6842,0,5.661123e-07
6843,0,9.3835007e-07
6844,0,1.3388619e-05
6845,0,1.2327696e-06
6846,0,1.0643917e-06
6847,0,5.6521566e-07
6848,0,5.5129503e-06
6849,0,3.4832306e-06
6850,0,2.4213825e-06
6851,0,3.672861e-05
6852,0,2.2006098e-07
6853,0,3.5365254e-05
6854,0,1.0696392e-06
6855,0,5.9408853e-07
6856,0,0.00040880372
6857,0,1.3319479e-06
6858,0,4.3724668e-07
6859,0,1.3868827e-05
6860,0,9.766721e-06
6861,0,1.8826183e-06
6862,0,6.8678546e-06
6863,0,1.226775e-07
6864,0,2.6069388e-06
6865,0,1.2648433e-05
6866,0,1.6194001e-06
6867,0,1.0890616e-06
6868,0,1.01096275e-05
6869,0,0.00010535761
6870,0,7.385403e-07
6871,0,1.3364892e-06
6872,0,9.330397e-07
6873,0,0.00085989595
6874,0,1.8010765e-06
6875,0,2.7925964e-07
6876,0,2.5377824e-07
6877,0,1.753126e-06
6878,0,2.5822249e-06
6879,0,1.356754e-06
6880,0,2.696228e-05
6881,0,1.4204712e-06
6882,0,7.916999e-06
6883,0,3.871955e-06
6884,0,2.5020338e-06
6885,0,1.5005455e-06
6886,0,1.6010166e-05
6887,0,3.8577133e-07
6888,0,2.7869e-06
6889,0,0.00078091765
6890,0,3.0628937e-05
6891,0,2.3534341e-05
6892,0,5.2474526e-05
6893,0,2.8912616e-06
6894,0,3.5599512e-06
6895,0,5.0340117e-05
6896,0,8.024795e-07
6897,0,5.7840474e-08
6898,0,2.786528e-06
6899,0,1.552307e-07
6900,0,6.8069858e-06
6901,0,4.080809e-06
6902,0,8.138397e-06
6903,0,5.6210706e-07
6904,0,3.9170804e-06
6905,0,6.5666285e-07
6906,0,9.936743e-06
6907,0,3.002631e-06
6908,0,1.3491437e-05
6909,0,0.0006889888
6910,0,9.406121e-06
6911,0,1.1317666e-05
6912,0,1.7061343e-06
6913,0,7.3605474e-07
6914,0,4.6900786e-05
6915,0,2.3706709e-05
6916,0,1.9768318e-06
6917,0,2.8902748e-06
6918,0,1.1278823e-05
6919,0,1.6831469e-06
6920,0,1.0296701e-06
6921,0,1.8856695e-06
6922,0,4.927638e-05
6923,0,4.3925616e-07
6924,0,8.153452e-06
6925,0,1.1635176e-06
6926,0,3.1075995e-06
6927,0,2.249652e-08
6928,0,7.0500045e-07
6929,0,1.8274096e-06
6930,0,2.4727282e-07
6931,0,2.0073917e-06
6932,0,0.00010238281
6933,0,9.28317e-07
6934,0,3.2655927e-05
6935,0,2.3412053e-05
6936,0,1.947172e-07
6937,0,1.1940211e-06
6938,0,2.449113e-05
6939,0,9.353184e-06
6940,0,1.3100414e-07
6941,0,1.3847359e-06
6942,0,2.0328083e-05
6943,0,1.2470724e-05
6944,0,1.2366177e-06
6945,0,2.9136822e-06
6946,0,8.993532e-05
6947,0,3.2260406e-05
6948,0,3.1683583e-05
6949,0,2.3943641e-05
6950,0,0.0002762427
6951,0,3.1058735e-07
6952,0,1.4525448e-06
6953,0,3.809197e-07
6954,0,8.430542e-07
6955,0,3.457841e-07
6956,0,2.2160462e-08
6957,0,1.5695749e-06
6958,0,5.101514e-05
6959,0,1.1555465e-05
6960,0,5.6555325e-07
6961,0,6.821808e-07
6962,0,2.932323e-06
6963,0,3.623966e-06
6964,0,3.9705665e-06
6965,0,2.1773523e-07
6966,0,6.02921e-06
6967,0,9.713932e-06
6968,0,3.765077e-06
6969,0,4.917751e-06
6970,0,6.565677e-07
6971,0,6.0916136e-07
6972,0,5.200915e-06
6973,0,5.3281715e-06
6974,0,4.5659613e-06
6975,0,1.2453376e-06
6976,0,0.00025005202
6977,0,2.9321832e-06
6978,0,9.29666e-05
6979,0,4.472441e-06
6980,0,2.4716941e-05
6981,0,4.8171314e-06
6982,0,7.225427e-07
6983,0,5.705459e-06
6984,0,1.4607491e-06
6985,0,1.4963213e-06
6986,0,8.592077e-06
6987,0,1.5308346e-05
6988,0,4.397782e-06
6989,0,1.3608706e-05
6990,0,9.895887e-07
6991,0,7.116236e-06
6992,0,7.92094e-06
6993,0,3.6840097e-06
6994,0,1.0415022e-05
6995,0,4.0670284e-06
6996,0,1.4274799e-06
6997,0,2.328481e-06
6998,0,6.9694175e-07
6999,0,3.7440445e-06
7000,0,2.9920784e-07
7001,0,8.478136e-07
7002,0,3.3036429e-06
7003,0,3.0158188e-07
7004,0,1.6625545e-06
7005,0,4.8888873e-05
7006,0,3.665247e-05
7007,0,1.412876e-05
7008,0,5.923938e-05
7009,0,3.5128976e-06
7010,0,2.24137e-06
7011,0,2.3446698e-06
7012,0,4.0949057e-05
7013,0,1.9977947e-06
7014,0,1.3614184e-05
7015,0,2.2754293e-06
7016,0,5.1855585e-07
7017,0,6.8263574e-07
7018,0,3.9973645e-07
7019,0,1.3538846e-06
7020,0,1.2071424e-05
7021,0,5.377428e-06
7022,0,1.2251176e-06
7023,0,7.2538146e-06
7024,0,1.3326201e-06
7025,0,2.0200202e-06
7026,0,1.3532117e-05
7027,0,2.286737e-05
7028,0,6.9997253e-07
7029,0,3.4765858e-07
7030,0,1.9525883e-06
7031,0,8.330342e-06
7032,0,2.5304496e-05
7033,0,2.176612e-05
7034,0,4.5336088e-07
7035,0,3.1640143e-06
7036,0,5.150377e-05
7037,0,1.1316792e-05
7038,0,1.2876386e-06
7039,0,8.156525e-07
7040,0,3.7185766e-06
7041,0,6.252675e-07
7042,0,1.56287e-06
7043,0,7.6879945e-07
7044,0,2.2031946e-07
7045,0,4.568784e-06
7046,0,6.4426104e-08
7047,0,1.6934975e-05
7048,0,2.4853891e-06
7049,0,3.690814e-06
7050,0,2.0170653e-06
7051,0,1.1764281e-06
7052,0,7.3664714e-06
7053,0,7.7150963e-07
7054,0,3.3667136e-06
7055,0,0.0007014036
7056,0,1.6693893e-06
7057,0,1.8510875e-07
7058,0,3.541581e-05
7059,0,4.1794674e-06
7060,0,5.70337e-06
7061,0,0.0008237604
7062,0,1.0325579e-05
7063,0,2.6882228e-05
7064,0,1.1858694e-07
7065,0,4.6076657e-05
7066,0,5.0022214e-07
7067,0,3.2981939e-06
7068,0,2.4780638e-06
7069,0,9.309862e-06
7070,0,5.6315065e-07
7071,0,1.4335016e-05
7072,0,1.8083103e-06
7073,0,1.4021585e-07
7074,0,4.6260616e-06
7075,0,8.497178e-06
7076,0,6.150995e-08
7077,0,3.8805497e-06
7078,0,2.827396e-06
7079,0,8.312545e-07
7080,0,1.5220986e-05
7081,0,7.000439e-06
7082,0,1.3549011e-06
7083,0,3.3966576e-06
7084,0,1.8644527e-06
7085,0,2.3822653e-05
7086,0,6.205363e-06
7087,0,1.6091901e-06
7088,0,5.3905464e-06
7089,0,2.656891e-07
7090,0,3.5246086e-07
7091,0,0.00049373414
7092,0,3.7376978e-07
7093,0,1.5456919e-06
7094,0,2.8623628e-05
7095,0,8.1543396e-07
7096,0,1.5274351e-06
7097,0,4.4816287e-07
7098,0,7.938985e-06
7099,0,0.002125044
7100,0,5.502949e-06
7101,0,6.834376e-07
7102,0,3.866759e-06
7103,0,1.2037753e-05
7104,0,3.715131e-08
7105,0,6.4328684e-05
7106,0,3.7258573e-07
7107,0,7.3596766e-07
7108,0,1.8900997e-05
7109,0,1.6986226e-06
7110,0,4.6516802e-06
7111,0,8.585697e-06
7112,0,2.876636e-07
7113,0,2.0943098e-06
7114,0,2.0989354e-07
7115,0,5.012932e-06
7116,0,0.00018797819
7117,0,1.677477e-05
7118,0,1.0128426e-06
7119,0,0.0001021625
7120,0,1.8548953e-05
7121,0,1.9326659e-07
7122,0,3.805606e-06
7123,0,5.330881e-06
7124,0,1.6278453e-05
7125,0,3.822651e-06
7126,0,2.6082319e-07
7127,0,1.7319132e-06
7128,0,5.767496e-06
7129,0,8.297585e-08
7130,0,1.2914584e-06
7131,0,4.027459e-06
7132,0,0.000113141556
7133,0,6.378978e-07
7134,0,2.1227133e-05
7135,0,3.486723e-07
7136,0,3.3963595e-06
7137,0,0.00025406046
7138,0,8.189939e-06
7139,0,1.0143235e-06
7140,0,8.922613e-08
7141,0,1.3135417e-07
7142,0,1.3117494e-06
7143,0,1.2780056e-06
7144,0,3.6866563e-06
7145,0,8.325191e-07
7146,0,7.831736e-06
7147,0,1.2768519e-06
7148,0,8.71076e-06
7149,0,7.3854596e-07
7150,0,5.104335e-06
7151,0,3.127785e-05
7152,0,5.5164355e-07
7153,0,1.1354814e-06
7154,0,2.3944544e-08
7155,0,6.675759e-07
7156,0,3.235567e-05
7157,0,1.2503154e-06
7158,0,5.869779e-06
7159,0,4.9737505e-06
7160,0,3.4664882e-07
7161,0,2.1863298e-06
